compiler,compiler_flags,MARTA_NUM_THREADS,OFFSET,STREAM_ARRAY_SIZE,ADD_VERSION,STRIDE,SW_PREFETCH,MEM_LOAD_UOPS_RETIRED:L1_HIT,MEM_LOAD_UOPS_RETIRED:L1_MISS,L2_RQSTS:DEMAND_DATA_RD_HIT,L2_RQSTS:DEMAND_DATA_RD_MISS,LONGEST_LAT_CACHE:MISS,MEM_LOAD_L3_MISS_RETIRED:LOCAL_DRAM,MEM_INST_RETIRED:ALL_LOADS,MEM_INST_RETIRED:ALL_STORES,n_thread,tsc,loops_vectorized,loop_interchange,BANDWIDTH,overhead_instructions,overhead_loop
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2571338.0,226561.0,55280.0,239427.0,711519.0,4600.0,2927061.0,1766465.0,2.0,1745173676.0,9.0,0.0,0.4845200784474817,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2258427.0,237241.0,56097.0,228411.0,660487.0,2603.0,2919051.0,1730889.0,3.0,1745174164.0,9.0,0.0,0.48451994296197937,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2377209.0,222956.0,58703.0,243515.0,677660.0,3653.0,2917193.0,1758657.0,4.0,1745173718.0,9.0,0.0,0.48452006678684123,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2318058.0,236015.0,58324.0,234202.0,659652.0,2767.0,2915870.0,1765294.0,5.0,1745174328.0,9.0,0.0,0.4845198974299833,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2265784.0,226662.0,57636.0,237678.0,688190.0,290.0,2929355.0,1744631.0,6.0,1745174484.0,9.0,0.0,0.48451985411906817,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2251479.0,230202.0,57276.0,230158.0,667598.0,5182.0,2918895.0,1737414.0,7.0,1745175418.0,9.0,0.0,0.48451959480900736,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2242802.0,227414.0,58741.0,247733.0,677465.0,97.0,2929766.0,1764736.0,8.0,1745173704.0,9.0,0.0,0.4845200706737213,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2283572.0,225550.0,53021.0,233034.0,690577.0,6039.0,2914674.0,1737314.0,9.0,1745174392.0,9.0,0.0,0.4845198796614018,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2245118.0,222870.0,60331.0,243564.0,756278.0,3542.0,2918214.0,1759389.0,10.0,1745175318.0,9.0,0.0,0.48451962257238385,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2258289.0,227690.0,55146.0,241587.0,717030.0,5791.0,2942556.0,1767507.0,11.0,1745174150.0,9.0,0.0,0.4845199468488575,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2251542.0,223064.0,57956.0,229609.0,687261.0,5262.0,2941641.0,1736027.0,12.0,1745173738.0,9.0,0.0,0.48452006123415553,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2281749.0,226676.0,49916.0,228033.0,721337.0,4013.0,2957742.0,1736124.0,13.0,1745173952.0,9.0,0.0,0.48452000182042604,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2247675.0,224753.0,60414.0,236903.0,687634.0,128.0,2917049.0,1760473.0,14.0,1745173404.0,9.0,0.0,0.4845201539640241,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,4096,0,2358198.0,229178.0,60766.0,241050.0,698567.0,6209.0,2928101.0,1753735.0,15.0,1745174886.0,9.0,0.0,0.4845197425102071,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2245015.0,222843.0,57583.0,235483.0,668531.0,7487.0,2932118.0,1751171.0,0.0,1684047686.0,9.0,0.0,0.5021067357115208,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2435540.0,203949.0,52253.0,239864.0,570100.0,1070.0,2916719.0,1744123.0,1.0,1684046794.0,9.0,0.0,0.5021070016656557,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2455810.0,215757.0,54935.0,237725.0,603959.0,3262.0,2931917.0,1749374.0,2.0,1684047918.0,9.0,0.0,0.5021066665396394,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2272686.0,218207.0,50544.0,245515.0,702351.0,7253.0,2910882.0,1763221.0,3.0,1684048280.0,9.0,0.0,0.5021065586076903,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2275512.0,217498.0,53650.0,238166.0,726762.0,3556.0,2917139.0,1746146.0,4.0,1684047138.0,9.0,0.0,0.5021068991003504,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2266635.0,219579.0,59786.0,236311.0,686265.0,3593.0,2935311.0,1755556.0,5.0,1684047310.0,9.0,0.0,0.5021068478177136,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2245632.0,227289.0,54468.0,250210.0,629010.0,4153.0,2911412.0,1752014.0,6.0,1684047054.0,9.0,0.0,0.502106924145363,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2254861.0,214785.0,55169.0,239306.0,696225.0,4264.0,2910445.0,1745721.0,7.0,1684048512.0,9.0,0.0,0.5021064894358578,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2274731.0,223131.0,55305.0,246961.0,688824.0,5565.0,2919101.0,1757054.0,8.0,1684047716.0,9.0,0.0,0.5021067267668798,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2322627.0,216891.0,55845.0,236036.0,704340.0,4706.0,3068124.0,1748775.0,9.0,1684048608.0,9.0,0.0,0.5021064608130361,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2268134.0,219797.0,56441.0,240108.0,706370.0,4224.0,2913140.0,1751247.0,10.0,1684047728.0,9.0,0.0,0.5021067231890236,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2314599.0,214938.0,50118.0,238340.0,643995.0,5482.0,2975959.0,1750545.0,11.0,1684047050.0,9.0,0.0,0.5021069253379827,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2250076.0,237484.0,56583.0,249519.0,722368.0,6933.0,2925328.0,1766847.0,12.0,1684047528.0,9.0,0.0,0.502106782819968,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2442188.0,215306.0,53140.0,234622.0,740593.0,31.0,2916340.0,1750918.0,13.0,1684048878.0,9.0,0.0,0.5021063803113677,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2288751.0,215109.0,47449.0,237170.0,693655.0,331.0,2918790.0,1743683.0,14.0,1684047270.0,9.0,0.0,0.5021068597439073,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,8192,0,2386331.0,217106.0,54520.0,239941.0,756944.0,110.0,2899432.0,1754178.0,15.0,1684047274.0,9.0,0.0,0.502106858551288,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2261771.0,215442.0,53876.0,243490.0,625701.0,2139.0,2911870.0,1753062.0,0.0,1693337174.0,9.0,0.0,0.49935222552434205,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2567459.0,210304.0,53525.0,225948.0,597127.0,5393.0,2974723.0,1740701.0,1.0,1693337858.0,9.0,0.0,0.49935202381803717,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2574603.0,211264.0,52638.0,225561.0,723109.0,5519.0,2904778.0,1744932.0,2.0,1693337296.0,9.0,0.0,0.49935218954747457,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2267330.0,235594.0,56318.0,229533.0,619187.0,6886.0,2920931.0,1743401.0,3.0,1693337082.0,9.0,0.0,0.49935225265444233,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2269867.0,236605.0,60364.0,224201.0,634628.0,5050.0,2917675.0,1742368.0,4.0,1693337142.0,9.0,0.0,0.4993522349608983,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2256724.0,210634.0,60833.0,225532.0,617199.0,4.0,2920018.0,1738591.0,5.0,1693336528.0,9.0,0.0,0.4993524160248907,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2253865.0,220206.0,60328.0,227042.0,624453.0,8448.0,2922353.0,1747458.0,6.0,1693337976.0,9.0,0.0,0.49935198902076716,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2253441.0,215741.0,55833.0,238593.0,642545.0,4514.0,2971088.0,1754655.0,7.0,1693336742.0,9.0,0.0,0.49935235291788177,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2258950.0,237137.0,65042.0,235208.0,619872.0,12486.0,2915360.0,1762271.0,8.0,1693338934.0,9.0,0.0,0.4993517065142967,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2423793.0,214253.0,52567.0,220802.0,705242.0,1872.0,2913007.0,1745287.0,9.0,1693337186.0,9.0,0.0,0.49935222198563356,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2265151.0,232822.0,58179.0,241415.0,620690.0,1191.0,2908903.0,1756341.0,10.0,1693337550.0,9.0,0.0,0.49935211464483265,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2367196.0,210140.0,55000.0,226057.0,674721.0,876.0,2906186.0,1740649.0,11.0,1693337358.0,9.0,0.0,0.49935217126415044,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2306785.0,211623.0,54421.0,228567.0,593321.0,2012.0,2917551.0,1745640.0,12.0,1693338318.0,9.0,0.0,0.49935188816768983,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2252415.0,214775.0,58040.0,247052.0,653494.0,5538.0,2907242.0,1757325.0,13.0,1693337958.0,9.0,0.0,0.49935199432882493,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2270561.0,206135.0,49362.0,222326.0,652311.0,5020.0,3175435.0,1737056.0,14.0,1693336904.0,9.0,0.0,0.4993523051452967,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,16384,0,2363683.0,210376.0,53442.0,229672.0,641859.0,5117.0,2907925.0,1752249.0,15.0,1693337010.0,9.0,0.0,0.49935227388669673,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2274213.0,225706.0,51944.0,237577.0,719782.0,3.0,2911079.0,1754787.0,0.0,1671144430.0,9.0,0.0,0.5059836069345605,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2476059.0,213038.0,52875.0,235063.0,722188.0,3252.0,2919102.0,1742426.0,1.0,1671145256.0,9.0,0.0,0.5059833568411244,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2573292.0,215917.0,55493.0,236034.0,613417.0,5394.0,2921024.0,1744835.0,2.0,1671145590.0,9.0,0.0,0.5059832557138244,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2332214.0,221601.0,60993.0,232314.0,718961.0,5875.0,3110186.0,1745455.0,3.0,1671145424.0,9.0,0.0,0.505983305974693,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2296476.0,219168.0,57088.0,233586.0,716725.0,5343.0,2912554.0,1744494.0,4.0,1671145616.0,9.0,0.0,0.5059832478416412,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2270591.0,222099.0,57380.0,234189.0,637426.0,5704.0,2930855.0,1749688.0,5.0,1671145008.0,9.0,0.0,0.5059834319296845,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2272688.0,222784.0,54502.0,240224.0,748484.0,2512.0,2954248.0,1757455.0,6.0,1671145572.0,9.0,0.0,0.5059832611637977,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2265367.0,221181.0,56977.0,235084.0,712320.0,4515.0,2974322.0,1744296.0,7.0,1671145140.0,9.0,0.0,0.50598339196319,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2271759.0,217794.0,57968.0,235975.0,726389.0,6085.0,2925482.0,1740248.0,8.0,1671145446.0,9.0,0.0,0.5059832993136134,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2281491.0,216145.0,52599.0,233896.0,599543.0,21.0,2907009.0,1759365.0,9.0,1671144282.0,9.0,0.0,0.5059836517455171,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2252245.0,228913.0,57117.0,235385.0,687325.0,5832.0,2915554.0,1744864.0,10.0,1671145144.0,9.0,0.0,0.5059833907520842,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2356121.0,216973.0,55952.0,237649.0,686136.0,6325.0,2915192.0,1749161.0,11.0,1671144764.0,9.0,0.0,0.5059835058071607,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2254475.0,220778.0,58594.0,252171.0,706032.0,1256.0,2938028.0,1751135.0,12.0,1671145576.0,9.0,0.0,0.5059832599526924,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2298611.0,216752.0,51775.0,232569.0,616333.0,4525.0,3067195.0,1747573.0,13.0,1671145118.0,9.0,0.0,0.505983398624272,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2276423.0,222934.0,58084.0,231550.0,701188.0,7539.0,2911739.0,1748370.0,14.0,1671145388.0,9.0,0.0,0.5059833168746417,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,32768,0,2302459.0,229127.0,57897.0,243364.0,706213.0,6164.0,2907279.0,1754552.0,15.0,1671144720.0,9.0,0.0,0.5059835191293307,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2252517.0,217037.0,54798.0,239687.0,760394.0,530.0,2916996.0,1752225.0,0.0,1734864872.0,9.0,0.0,0.48739916292454627,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2504740.0,214744.0,55739.0,240584.0,731123.0,3328.0,2908165.0,1753335.0,1.0,1734865570.0,9.0,0.0,0.48739896682600026,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2284140.0,215300.0,57107.0,235495.0,664842.0,5549.0,2958468.0,1751741.0,2.0,1734865952.0,9.0,0.0,0.48739885950565937,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2355387.0,225864.0,65267.0,234463.0,713580.0,2874.0,2948905.0,1749670.0,3.0,1734865064.0,9.0,0.0,0.4873991089833832,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2292776.0,219606.0,56260.0,246417.0,678911.0,2384.0,2933517.0,1761412.0,4.0,1734865798.0,9.0,0.0,0.487398902770922,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2266998.0,229297.0,58121.0,233836.0,764437.0,3077.0,2931875.0,1757660.0,5.0,1734864778.0,9.0,0.0,0.487399189333245,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2301860.0,215167.0,51365.0,242019.0,664873.0,4580.0,2978677.0,1745028.0,6.0,1734865564.0,9.0,0.0,0.4873989685116605,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2266918.0,217791.0,54461.0,242029.0,688877.0,1210.0,2923868.0,1759216.0,7.0,1734864856.0,9.0,0.0,0.4873991674196437,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2323469.0,213470.0,53765.0,239820.0,640459.0,6159.0,2914723.0,1760865.0,8.0,1734866020.0,9.0,0.0,0.4873988404015199,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2267998.0,222175.0,59384.0,239127.0,716741.0,4460.0,2908328.0,1752657.0,9.0,1734865810.0,9.0,0.0,0.48739889939960257,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2270952.0,214066.0,59191.0,235070.0,692812.0,4311.0,2902301.0,1754652.0,10.0,1734864852.0,9.0,0.0,0.487399168543418,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2269659.0,216289.0,57786.0,251620.0,660275.0,400.0,2917786.0,1765252.0,11.0,1734865010.0,9.0,0.0,0.4873991241543341,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2265322.0,238215.0,64029.0,242137.0,751653.0,5075.0,2955551.0,1748881.0,12.0,1734866090.0,9.0,0.0,0.48739882073549556,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2542363.0,215069.0,53668.0,231666.0,746761.0,4089.0,2900645.0,1751070.0,13.0,1734865690.0,9.0,0.0,0.4873989331127991,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2331373.0,225573.0,56960.0,239997.0,666132.0,5012.0,2941857.0,1745282.0,14.0,1734864708.0,9.0,0.0,0.48739920899929917,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,65536,0,2352446.0,219262.0,56649.0,243389.0,699972.0,1408.0,2904932.0,1753084.0,15.0,1734866272.0,9.0,0.0,0.48739876960383954,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2262843.0,222335.0,54296.0,244002.0,706755.0,5489.0,2926825.0,1758291.0,0.0,1723261698.0,9.0,0.0,0.4906809496093147,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2464503.0,210960.0,51345.0,234387.0,728760.0,1645.0,2972991.0,1726186.0,1.0,1723261986.0,9.0,0.0,0.49068086760430635,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2264354.0,219818.0,50900.0,237630.0,628562.0,2214.0,2900173.0,1758026.0,2.0,1723261756.0,9.0,0.0,0.49068093309441496,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2266322.0,225150.0,56305.0,240962.0,742924.0,5300.0,2932623.0,1758741.0,3.0,1723262462.0,9.0,0.0,0.49068073206831103,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2310133.0,220826.0,55661.0,241504.0,656321.0,5019.0,2898776.0,1751876.0,4.0,1723262474.0,9.0,0.0,0.49068072865143814,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2238718.0,226905.0,54002.0,242758.0,730736.0,5862.0,2958820.0,1754520.0,5.0,1723262204.0,9.0,0.0,0.49068080553108917,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2222726.0,226750.0,59702.0,243192.0,726328.0,242.0,2897823.0,1754484.0,6.0,1723261918.0,9.0,0.0,0.49068088696659756,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2423642.0,210428.0,58429.0,235905.0,752327.0,4869.0,2918876.0,1729032.0,7.0,1723261086.0,9.0,0.0,0.49068112387004836,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2278540.0,221066.0,52453.0,239298.0,715545.0,3909.0,2899356.0,1755044.0,8.0,1723262436.0,9.0,0.0,0.49068073947153573,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2254271.0,223487.0,55671.0,233845.0,652455.0,6061.0,2932924.0,1755956.0,9.0,1723261998.0,9.0,0.0,0.4906808641874316,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2270361.0,204243.0,56879.0,242171.0,760019.0,5279.0,2903640.0,1731384.0,10.0,1723261460.0,9.0,0.0,0.4906810173773631,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2250069.0,205751.0,53485.0,236838.0,687851.0,359.0,2902939.0,1732911.0,11.0,1723262552.0,9.0,0.0,0.49068070644176576,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2273017.0,208603.0,53491.0,244605.0,729853.0,3948.0,2901790.0,1753524.0,12.0,1723262434.0,9.0,0.0,0.4906807400410146,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2300810.0,217195.0,52677.0,236316.0,688500.0,2664.0,2914612.0,1727531.0,13.0,1723262654.0,9.0,0.0,0.4906806773983509,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2267533.0,211770.0,51980.0,241066.0,750695.0,5424.0,2913490.0,1732481.0,14.0,1723261278.0,9.0,0.0,0.49068106920000093,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,131072,0,2288962.0,212617.0,56818.0,237552.0,700068.0,5331.0,2912050.0,1733047.0,15.0,1723262584.0,9.0,0.0,0.49068069733010583,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2268228.0,220112.0,54828.0,242176.0,679342.0,4984.0,2911583.0,1742369.0,0.0,1694114106.0,9.0,0.0,0.4991232192715123,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2573501.0,216396.0,52636.0,245073.0,689929.0,4925.0,2911969.0,1761696.0,1.0,1694114300.0,9.0,0.0,0.4991231621148585,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2222558.0,218848.0,54844.0,251522.0,681639.0,4869.0,2903072.0,1741128.0,2.0,1694113872.0,9.0,0.0,0.4991232882130606,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2267328.0,214375.0,56206.0,239612.0,701746.0,102.0,2895975.0,1743935.0,3.0,1694114422.0,9.0,0.0,0.4991231261709902,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2255457.0,216324.0,55221.0,239925.0,739101.0,3091.0,2909160.0,1742869.0,4.0,1694113988.0,9.0,0.0,0.49912325403690605,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2253552.0,219558.0,56947.0,239867.0,686872.0,4863.0,2899906.0,1750264.0,5.0,1694114798.0,9.0,0.0,0.49912301539319887,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2252892.0,225285.0,60818.0,245749.0,700720.0,4507.0,2911700.0,1745056.0,6.0,1694114500.0,9.0,0.0,0.49912310319048686,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2285956.0,221996.0,56906.0,236430.0,740104.0,1583.0,2895262.0,1744840.0,7.0,1694114252.0,9.0,0.0,0.49912317625670977,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2275408.0,222042.0,60780.0,237022.0,696247.0,5216.0,3022423.0,1737866.0,8.0,1694114898.0,9.0,0.0,0.4991229859310286,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2284878.0,217375.0,50607.0,236041.0,704809.0,1983.0,2919468.0,1740391.0,9.0,1694114602.0,9.0,0.0,0.4991230731390627,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2267724.0,218229.0,57613.0,243005.0,727000.0,3914.0,2917620.0,1740578.0,10.0,1694114894.0,9.0,0.0,0.49912298710951536,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2242935.0,216122.0,56735.0,237726.0,692753.0,3458.0,2902172.0,1739321.0,11.0,1694114230.0,9.0,0.0,0.49912318273839185,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2289494.0,217397.0,56216.0,245964.0,643868.0,4680.0,2892854.0,1742858.0,12.0,1694114438.0,9.0,0.0,0.4991231214570406,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2255795.0,214556.0,52206.0,241256.0,688923.0,428.0,2897097.0,1735191.0,13.0,1694114636.0,9.0,0.0,0.4991230631219221,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2242256.0,210703.0,62605.0,238412.0,682766.0,3123.0,2917436.0,1736361.0,14.0,1694113332.0,9.0,0.0,0.4991234473090139,0,0
gcc-11, -march=native -O3 -DTUNED -fno-inline -fopenmp ,16,8,16777216,26,262144,0,2255701.0,219988.0,55283.0,240335.0,727905.0,4222.0,2902752.0,1741937.0,15.0,1694114872.0,9.0,0.0,0.49912299359119255,0,0
