compiler,compiler_flags,ELEMS,OFFSET,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,DiscardedpapiValues,DiscardedtscValues,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,loop_interchange,loops_vectorized,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_YMM,vxorps_XMM_XMM_XMM,SCATTER,kmovb_GPR_GPR,vmovq_XMM_GPR,vscatterdps_MEM_YMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,11,80,6.730000000000001,-DGATHER,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,133.1738,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,11,80,7.733,-DSCATTER,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,280.2382,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,64,5,6.73,-DGATHER,0.0,0.0,2.0,3.0,4.0,0.0,0.1,0.0,1.0,4.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,132.6648,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,64,5,7.7331,-DSCATTER,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,269.52459999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,64,12,6.730000000000001,-DGATHER,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,132.3576,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,64,12,7.7331,-DSCATTER,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,300.9224,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,64,80,6.730000000000001,-DGATHER,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,140.5754,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,8,32,48,64,80,7.733,-DSCATTER,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,275.4936,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,4,5,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,118.02239999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,4,5,7.733399999999999,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,241.1328,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,4,12,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.69120000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,4,12,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,239.4812,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,4,80,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,124.2266,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,4,80,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,273.3498,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,11,5,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.684,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,11,5,7.733200000000001,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,238.07080000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,11,12,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.829,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,11,12,7.733200000000001,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,241.5848,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,11,80,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,124.46279999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,11,80,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,255.71300000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,64,5,6.73,-DGATHER,0.0,1.0,0.0,0.0,4.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,123.03299999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,64,5,7.733199999999999,-DSCATTER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,447.008,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,64,12,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,120.9656,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,64,12,7.7333,-DSCATTER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,445.24799999999993,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,64,80,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,134.3708,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,3,64,80,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,285.6132,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,4,5,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.23179999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,4,5,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,237.46119999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,4,12,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3414,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,4,12,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,237.48000000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,4,80,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,117.54720000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,4,80,7.733199999999999,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,258.81879999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,11,5,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.737,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,11,5,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.71840000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,11,12,6.730200000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.175,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,11,12,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,240.5088,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,11,80,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,124.46660000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,11,80,7.7333,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,257.9964,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,64,5,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,119.7732,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,64,5,7.733200000000001,-DSCATTER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,443.5222,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,64,12,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,122.6872,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,64,12,7.733200000000001,-DSCATTER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,443.27740000000006,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,64,80,6.73,-DGATHER,0.0,1.0,0.0,0.0,4.0,5.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,136.21279999999996,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,10,64,80,7.733200000000001,-DSCATTER,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,289.43780000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,4,5,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,121.31480000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,4,5,7.733199999999999,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,426.7306,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,4,12,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,120.5894,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,4,12,7.733,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,425.3754,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,4,80,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,5.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,134.20100000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,4,80,7.7331,-DSCATTER,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,452.20799999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,11,5,6.730200000000001,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,124.6532,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,11,5,7.7331,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,426.2332,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,11,12,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,124.73060000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,11,12,7.733199999999999,-DSCATTER,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,426.9306,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,11,80,6.73,-DGATHER,0.0,1.0,0.0,3.0,0.0,5.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,130.225,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,11,80,7.733199999999999,-DSCATTER,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,450.49300000000005,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,64,5,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,132.2324,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,64,5,7.733,-DSCATTER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,456.35159999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,64,12,6.73,-DGATHER,0.0,1.0,0.0,3.0,4.0,0.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,134.60999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,64,12,7.733200000000001,-DSCATTER,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,454.98100000000005,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,64,80,6.730000000000001,-DGATHER,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,133.3064,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,2,48,64,80,7.7331,-DSCATTER,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,370.1174,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,4,5,6.73,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,119.1836,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,4,5,7.733199999999999,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,237.90660000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,4,12,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.24759999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,4,12,7.7331,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.8464,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,4,80,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,117.5314,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,4,80,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,254.9498,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,11,5,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.91099999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,11,5,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,239.606,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,11,12,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,121.55799999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,11,12,7.733,-DSCATTER,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,235.35780000000005,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,11,80,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,123.75800000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,11,80,7.733200000000001,-DSCATTER,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,263.24580000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,64,5,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,119.05199999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,64,5,7.733200000000001,-DSCATTER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,446.5982,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,64,12,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,119.43980000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,64,12,7.733199999999999,-DSCATTER,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,447.7848,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,64,80,6.730000000000001,-DGATHER,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,136.6388,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,6,65536,0,16,9,3,64,80,7.7333,-DSCATTER,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,288.4064,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
