compiler,compiler_flags,ELEMS,OFFSET,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,IDX7,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,CL_IDX7,DiscardedpapiValues,DiscardedtscValues,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,SET_IDX7,loop_interchange,loops_vectorized,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_YMM,SCATTER,kmovb_GPR_GPR,vmovq_XMM_GPR,vscatterdps_MEM_YMM,vxorps_XMM_XMM_XMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,13,7,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.1,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,488.4252,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,13,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.1,0.0,1.0,5.0,5.0,0.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,146.0464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,13,14,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,484.3982,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,13,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,2.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0,155.65540000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,13,112,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,0.0,4.0,5.0,0.0,7.0,0.0,0.0,448.1710000000001,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,96,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,159.5854,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,96,7,7.7325,-DSCATTER,0.0,1.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,498.48780000000005,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,96,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,1.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,159.95999999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,96,14,7.7323,-DSCATTER,0.0,1.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,494.72439999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,96,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,4.0,5.0,6.0,7.0,0.1,0.0,1.0,7.0,7.0,0.0,1.0,2.0,0.0,4.0,5.0,6.0,7.0,0.0,0.0,171.00439999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,3,64,80,96,112,7.732200000000001,-DSCATTER,0.0,1.0,2.0,0.0,4.0,5.0,6.0,7.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,2.0,0.0,4.0,5.0,6.0,7.0,0.0,0.0,339.5172,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,6,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.56699999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,6,7,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.6426,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,6,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.85140000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,6,14,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.51939999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,6,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,132.3776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,6,112,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.1,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,291.2082,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,13,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.8712,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,13,7,7.732200000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.67760000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,13,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.92960000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,13,14,7.732100000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.8508,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,13,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,138.4206,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,13,112,7.732200000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,298.7158,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,96,7,5.732200000000001,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,134.9946,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,96,7,7.732200000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,455.4598000000001,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,96,14,5.7322,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,132.54119999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,96,14,7.7323,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,452.2616,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,96,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,144.1128,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,5,96,112,7.732200000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,354.9532,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,6,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.22080000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,6,7,7.7323,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.1026,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,6,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.2424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,6,14,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.701,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,6,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,136.7806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,6,112,7.7324,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,287.71279999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,13,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0374,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,13,7,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.01099999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,13,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.2202,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,13,14,7.7323,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.25199999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,13,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,136.4162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,13,112,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.1,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,287.3692000000001,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,96,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,137.14180000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,96,7,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.1,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,455.64619999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,96,14,5.732200000000001,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,136.0888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,96,14,7.7325,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,453.9794,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,96,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,143.02939999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,12,96,112,7.732200000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,352.539,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,6,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,136.0526,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,6,7,7.7324,-DSCATTER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,456.99660000000006,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,6,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,129.2016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,6,14,7.7323,-DSCATTER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,454.7506,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,6,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,148.5918,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,6,112,7.7324,-DSCATTER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,479.59000000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,13,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,133.6448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,13,7,7.7323,-DSCATTER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,452.28360000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,13,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,127.6208,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,13,14,7.7322999999999995,-DSCATTER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,452.8982,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,13,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,138.32639999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,13,112,7.732200000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,484.7494,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,96,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,5.0,6.0,0.0,0.1,0.0,1.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,144.62399999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,96,7,7.7322999999999995,-DSCATTER,0.0,1.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,489.6809999999999,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,96,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,5.0,6.0,0.0,0.1,0.0,1.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,147.93720000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,96,14,7.7323,-DSCATTER,0.0,1.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,492.01959999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,96,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,5.0,6.0,7.0,0.1,0.0,1.0,6.0,6.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,154.644,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,4,80,96,112,7.732200000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,357.3162,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,11,5,6,7,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.25399999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,11,5,6,7,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.8642,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,11,5,6,14,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.17999999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,11,5,6,14,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.9696,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,11,5,6,112,5.732,-DGATHER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.1,0.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,138.377,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.092
gcc-11, -march=native -mtune=native -Ofast ,8,65536,0,16,32,10,11,5,6,112,7.732000000000001,-DSCATTER,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.1,0.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,297.4896,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.092
