compiler,compiler_flags,ELEMS,OFFSET,IDX0,IDX1,IDX2,IDX3,IDX4,IDX5,IDX6,INSTRUCTIONS_RETIRED,CFG,CL_IDX0,CL_IDX1,CL_IDX2,CL_IDX3,CL_IDX4,CL_IDX5,CL_IDX6,DiscardedpapiValues,DiscardedtscValues,GATHER,N_CL,N_SET,SET_IDX0,SET_IDX1,SET_IDX2,SET_IDX3,SET_IDX4,SET_IDX5,SET_IDX6,loop_interchange,loops_vectorized,tsc,vgatherdps_YMM_GPR_GPR_MEM_YMM,vmovaps_YMM_YMM,vxorps_XMM_XMM_XMM,SCATTER,kmovb_GPR_GPR,vmovq_XMM_GPR,vscatterdps_MEM_YMM,overhead_instructions,overhead_loop
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,5,13,7.733,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.88359999999997,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,5,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,111.89759999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,5,96,7.7331,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,209.8792,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,12,6,6.73,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.90439999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,12,6,7.733399999999999,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.975,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,12,13,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.4458,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,12,13,7.733,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.33200000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,12,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,113.5008,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,12,96,7.7333,-DSCATTER,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,209.41379999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,80,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,107.34840000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,80,6,7.7331,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,235.3052,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,80,13,6.73,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,117.7172,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,80,13,7.733199999999999,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,235.52220000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,80,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,119.5198,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,11,80,96,7.7331,-DSCATTER,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,216.219,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,5,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,118.15599999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,5,6,7.733,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,239.6724,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,5,13,6.73,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,109.8614,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,5,13,7.733,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,236.72959999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,5,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,121.0454,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,5,96,7.733,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,253.709,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,12,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,110.92260000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,12,6,7.733,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,237.3004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,12,13,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,117.63020000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,12,13,7.733,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,235.5348,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,12,96,6.73,-DGATHER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,116.5426,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,12,96,7.7331,-DSCATTER,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,245.73639999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,80,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,121.70819999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,80,6,7.733199999999999,-DSCATTER,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,263.82180000000005,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,80,13,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,122.8314,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,80,13,7.7331,-DSCATTER,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,249.084,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,80,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,129.1064,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,10,64,80,96,7.7333,-DSCATTER,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,221.4774,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,5,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,115.20599999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,5,6,7.733,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,234.48540000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,5,13,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,120.398,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,5,13,7.733,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,234.88219999999995,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,5,96,6.730199999999999,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,123.72379999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,5,96,7.733200000000001,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,250.79000000000002,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,12,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,120.42399999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,12,6,7.7331,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,235.0734,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,12,13,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,121.4374,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,12,13,7.733,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,235.494,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,12,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,123.1566,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,12,96,7.733199999999999,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,243.4306,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,80,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,124.5266,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,80,6,7.7331,-DSCATTER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,436.9326,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,80,13,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,124.94499999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,80,13,7.7333,-DSCATTER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,441.38919999999996,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,80,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,133.39800000000002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,4,80,96,7.7333,-DSCATTER,0.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,268.8674,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,5,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,117.3922,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,5,6,7.733,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,235.01500000000001,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,5,13,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,121.79639999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,5,13,7.733,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,234.02100000000004,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,5,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,110.89500000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,5,96,7.7331,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,258.8562,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,12,6,6.73,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,115.60480000000003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,12,6,7.7331,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,236.14659999999998,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,12,13,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,109.60440000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,12,13,7.7331,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,233.994,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,12,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,113.35539999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,12,96,7.733200000000001,-DSCATTER,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,263.37420000000003,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,80,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,123.9788,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,80,6,7.733200000000001,-DSCATTER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,440.8492,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,80,13,6.73,-DGATHER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,119.22780000000003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,80,13,7.733,-DSCATTER,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.1,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,438.6566000000001,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,80,96,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,129.8838,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,11,80,96,7.733200000000001,-DSCATTER,0.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0,289.0128,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,64,5,6,6.730000000000001,-DGATHER,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,120.52359999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,64,5,6,7.733200000000001,-DSCATTER,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,247.2348,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,64,5,13,6.73,-DGATHER,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,122.66159999999998,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,64,5,13,7.733,-DSCATTER,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,254.4042,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,64,5,96,6.73,-DGATHER,0.0,0.0,0.0,3.0,4.0,0.0,6.0,0.1,0.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,131.9344,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.036
gcc-11, -march=native -mtune=native -Ofast ,7,65536,0,1,2,48,64,5,96,7.733,-DSCATTER,0.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,273.3664,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0.036
